gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene_name	gene_type	tag	TargetScan_nseed	miRDB_score	miRDB_miRNA	microT_miRNA	microT_score	isTarget
ENSMUSG00000040003.19	118.46699844663543	1.1767982318616264	0.6255731191944942	1.881152171910624	0.05995122169476887	0.48638772880549697	Magi2	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040006.14	1145.4885990071405	0.12480655886183357	0.25965440735960077	0.48066412633229977	0.6307552313008249	0.9122879735163179	Ginm1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040007.9	228.604095550383	0.0816398536539786	0.3000107154273012	0.2721231257946906	0.7855273484651691	0.956305635218864	Bahd1	protein_coding	NA	1	NA	NA	NA	NA	TRUE
ENSMUSG00000040010.11	78.74306547057223	0.5581566238068864	0.3557769742895634	1.5688385256562674	0.11668556899668846	0.5915241943881747	Slc7a5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040018.10	743.2910103578038	0.4334257988413008	0.2615573015927672	1.6570969198792431	0.09749988177716598	0.5609498558448524	Cox15	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040021.14	221.2152887875553	0.5848649765463638	0.3803340231947801	1.537766649519119	0.12410568073339019	0.6020498918474925	Lats1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040022.15	112.52129264911264	0.21572752659958783	0.5878938613039175	0.3669497860057861	0.7136564740120916	0.9395728732241505	Rab11fip2	protein_coding	NA	NA	55.0352	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000040025.18	238.70573312651018	0.03248033934946109	0.2890232934203778	0.11237965966369076	0.9105223823919916	0.9791242696911341	Ythdf2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040028.11	470.3119164900765	-0.14413043085232702	0.2493165210525266	-0.5781022061588982	0.5631951176770542	0.8875222169222811	Elavl1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040029.16	292.6404625113408	-0.400193805388777	0.35137416023593576	-1.138939201220888	0.2547285136736786	0.7327015586581236	Ipo8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040033.17	120.59899573433773	0.041067386440044665	0.3456092297205774	0.1188260697587485	0.9054131543266207	0.9785702253990635	Stat2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040034.16	46.073289297129534	0.35035718935183974	0.5140491738795435	0.6815635685350571	0.4955149580187041	0.8639135569025982	Nup43	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040040.17	89.66315752970917	0.32595391019578784	0.3470970243160336	0.9390858675267845	0.3476866596051551	0.8045751130210231	Ift88	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040043.18	771.0344644921552	0.06370400969780751	0.24527630892882438	0.25972345219975357	0.7950771010377318	0.9584654453009857	Rbms2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040044.12	377.9894298733608	0.060115740851537945	0.31297786454252974	0.19207665353397213	0.8476821621833481	0.9711814594197444	Orc3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040048.15	7296.521623664305	-0.6863034352891388	0.3390586395579983	-2.0241437769697117	0.04295536045787918	0.4265460216801758	Ndufb10	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040054.18	491.2951487305263	0.07127959635253642	0.4120545227946057	0.17298583660509104	0.8626625605392487	0.9727707970119145	Baz2a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040061.18	22.255886250019834	0.23034217883440508	0.6823465508997315	0.33757359589592634	0.7356845426959644	0.943503455620363	Plcb2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040078.10	71.64531336986347	-0.26961820652136637	0.4766196371305418	-0.5656884138148097	0.5716056127883666	0.8898830328455193	Ptges3-ps	processed_pseudogene	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040084.10	10.25098532024857	-0.08594941225147665	0.851985707376842	-0.10088128416626166	0.9196447003756862	NA	Bub1b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040086.14	2321.1108308473354	0.034006703889401406	0.21042541859513353	0.1616092966165442	0.8716135359156278	0.9748841320711535	Tnni3k	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040093.17	35.15922892117298	-8.572986628020692e-4	0.5310727589188372	-0.0016142772311412955	0.9987119936798174	0.9997460445100433	Bmf	protein_coding	NA	1	93.675470032	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29a-3p,mmu-miR-29b-3p,mmu-miR-29c-3p	0.969391476347178	TRUE
ENSMUSG00000040097.17	395.2429624198243	-0.20337779414421403	0.25332042057716964	-0.802848004439731	0.42206259209051483	0.8405712810107999	Flywch1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040102.11	32.65961792951146	0.021127775579040515	0.5871374043487148	0.03598438018520828	0.9712948136947839	0.9940537379311163	Klhl42	protein_coding	NA	1	NA	NA	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.774768214575767	TRUE
ENSMUSG00000040105.4	45.29246508901752	-0.47978768763615204	0.5092446789949248	-0.9421555244977508	0.34611302060039695	0.8044457929408543	Plpp6	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040111.18	626.4567661008866	0.1825631666876647	0.30413573617962747	0.6002687121905331	0.5483271669120987	0.8829972971333787	Gramd1b	protein_coding	NA	NA	NA	NA	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.811900343642105	TRUE
ENSMUSG00000040112.10	1121.0625977137217	-0.6551654284432141	0.4068162707732128	-1.6104700709191844	0.10729527416044503	0.5726218961097719	Mrps35	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040113.15	60.310689042100904	1.4106120372993471	0.5140821224043837	2.7439429924189067	0.006070607908519465	0.15196574933301693	Mettl11b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040118.16	3946.8003479827426	0.7520702008269234	0.46214104231519626	1.6273607664432137	0.10366049898871474	0.5689347324638383	Cacna2d1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040123.18	343.8599902650359	0.13065850924580544	0.3783487293393898	0.3453388345559923	0.7298396546211466	0.9429902817818728	Zmym5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040124.6	18.70760074364732	0.7418020600615703	0.6891436287960759	1.0764114025946783	0.28174330500382117	0.7579206869634474	Gorab	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040128.10	2088.6213445358962	-0.5149845511933724	0.3247991097787279	-1.5855479146608804	0.11284189952207949	0.5835368601407794	Pnrc1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040136.11	812.2140996288792	-0.09347808252486563	0.27874960689603573	-0.335347854175557	0.73736269903253	0.9435930587128807	Abcc8	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040139.15	61.686358653285936	-0.19248674835117513	0.5134907108556155	-0.3748592609016037	0.7077651385176151	0.938460746103646	9430038I01Rik	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040146.10	156.35597043884408	-0.39913600398144977	0.34059355581139183	-1.171883604875004	0.24124379031817217	0.7224107661490287	Rgl3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040147.15	818.7730913057928	-0.11485096599879081	0.3377383835126132	-0.340058967548477	0.7338121214264358	0.943503455620363	Maob	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040151.10	185.21292724731725	0.4941105282064452	0.27959719643025127	1.7672227565761973	0.07719093003216607	0.5299779639341649	Hs2st1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040152.9	227.6665657508889	0.481875483494794	0.5334850010868976	0.9032596652446522	0.3663880981300294	0.8113073969850216	Thbs1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040158.13	420.5266673930192	-0.013458761966054916	0.32233645901451125	-0.041753768739666575	0.96669499004753	0.9925481734965483	Tax1bp3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040167.17	279.6914404004357	0.344376632688829	0.4264665169296031	0.807511537290688	0.41937183021022256	0.8404175951344169	Ikzf5	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040170.14	111.51529445123008	-0.24123084868305086	0.45748416593614893	-0.5272987933678986	0.5979861120632938	0.9007944187525755	Fmo2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040174.15	410.3800690468948	-0.08221995619738172	0.3010012269679079	-0.27315488719302744	0.7847341564670349	0.9562827217875296	Alkbh3	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040177.11	148.17590329415026	0.45079035994862787	0.391240889029505	1.1522066649701126	0.24923615953206096	0.72890390663731075	2310057M21Rik	protein_coding	NA	NA	66.8876	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000040181.15	105.17174006076932	-0.8059625042798654	0.34761296931398067	-2.318562813897434	0.020418753373978634	0.31197474261509817	Fmo1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040183.14	27.714933402863945	0.409400090378517	0.6576297063182627	0.6225389249377766	0.533587556926224	0.8766760438696536	Ankrd6	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040187.16	28.40218893627774	-1.5479586665479528	0.8810648605889687	-1.7569179475767347	0.07893179600865735	0.5312801791649159	Arntl2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040188.11	355.1132453683445	0.06542196947480695	0.24755638430341587	0.2642709848057198	0.7915711165042285	0.9572000742701194	Scamp2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040189.19	13.684622955244597	0.2314536803232447	0.7304020981268797	0.3168852895094482	0.7513306445190611	NA	Odad1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040195.12	58.504772939836364	-0.8727796569339146	0.5547208031539768	-1.5733674525482912	0.1156337588560639	0.5890032514258041	Nemp1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040205.9	29.3341483994153	0.769240345630682	0.5740094906322596	1.3401178171869244	0.18020704439376814	0.6801457920550674	Cuzd1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040209.13	417.8699479449643	0.3113491720384329	0.3747257747206467	0.8308720484213815	0.4060459155555283	0.8344179303350976	Zfp704	protein_coding	NA	1	90.11645612	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29c-3p,mmu-miR-29b-3p,mmu-miR-29a-3p	0.974891396131544	TRUE
ENSMUSG00000040213.14	530.1090514382802	-0.11504875129979407	0.24482551839524572	-0.46992140383854775	0.638411171680892	0.9162932663807827	Kyat3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040219.5	468.02098935006745	-0.09387723953804433	0.26389667354626317	-0.35573483468554185	0.7220391549618821	0.9412217808056462	Ttc12	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040220.11	48.06780762660816	-0.13467308138651501	0.45856942806696105	-0.29368089790506013	0.7690017522389853	0.9525848905961782	Gas8	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040225.16	1022.3140057778004	0.2956046102143523	0.49659263607455917	0.5952657948193372	0.5516658162954304	0.8842358609219751	Prrc2c	protein_coding	ncRNA_host	1	55.5103	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	NA	NA	TRUE
ENSMUSG00000040234.17	192.3017326819642	-0.11828394856689733	0.2948977700817924	-0.40110153608177596	0.6883453699632588	0.934261284815337	Tm7sf3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040236.5	390.745051407587	-0.21539881180880874	0.2538962850949746	-0.8483732313304027	0.39623014564585485	0.8249994215201434	Trappc5	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040242.15	905.9711236991358	0.2515132527056338	0.22901341842045272	1.0982467946217584	0.2720967377719094	0.7507727566583584	Fgfr1op2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040247.7	59.63534075506274	-2.1305345519891876	0.5037150995104088	-4.229642021968337	2.3406347337094202e-5	0.0025484014550120654	Tbc1d10c	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040249.16	553.2918241846091	-0.012889523926955476	0.5443478727051876	-0.02367883585711428	0.9811087878120079	0.9968506126009722	Lrp1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040250.15	257.6695237834963	-0.635916577882765	0.28459097088994606	-2.234493160110409	0.025450642095634954	0.3405188573394888	Ints13	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040253.16	50.07946860719503	0.4008215833765082	0.5096794109062833	0.786419021054411	0.4316220435552331	0.8449758966800507	Gbp7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040254.12	31.426675374031	0.6968092537938954	0.609036764892184	1.1441168973062728	0.25257516096171345	0.7311536185582747	Sema3d	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040260.9	60.441025500526486	0.18865516645942712	0.5711867024471624	0.3302863418408776	0.7411836120611675	0.9447980794492461	Daam2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040263.17	164.2038297111845	-0.2158321933102486	0.34308480524389906	-0.6290928365562953	0.5292882799421359	0.8749765047264827	Klhdc4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040268.18	593.0475807080325	0.10626184009700765	0.27503402761409496	0.3863588844581278	0.6992308959927231	0.937860496161015	Plekha1	protein_coding	ncRNA_host	1	NA	NA	NA	NA	TRUE
ENSMUSG00000040269.6	502.9268987278772	-0.5144121742325832	0.3485771541690294	-1.4757483905073663	0.14001145010278823	0.6272159163839138	Mrps28	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040270.17	77.2927184982904	-0.631298227876105	0.6701308682097961	-0.9420521540256316	0.34616593884548913	0.8044457929408543	Bach2	protein_coding	overlapping_locus	1	96.04951820243	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.999775860321677	TRUE
ENSMUSG00000040272.15	88.97312440823919	0.401626029022945	0.35450820849008036	1.132910379518569	0.25725189073497284	0.7346344817482374	Accs	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040274.12	75.23209730016261	-0.8793948847861671	0.6689144896876081	-1.3146596438609905	0.18862431521861645	0.6827158219523698	Cdk6	protein_coding	overlapping_locus	3	95.9384960515966	mmu-miR-29a-3p, mmu-miR-29b-3p, mmu-miR-29c-3p	mmu-miR-29b-3p,mmu-miR-29a-3p,mmu-miR-29c-3p	0.97517072210595	TRUE
ENSMUSG00000040280.11	30.000562741503657	-2.0000337660737686	0.6972930314567203	-2.8682830257108445	0.004127061634236164	0.12105043309176876	Ndufa4l2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040282.14	45.624290596518634	-0.049510036172112484	0.4375341299886873	-0.11315696943091638	0.9099061099030795	0.978941883979085	Cdin1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040283.15	123.1286966711155	-1.177581496817478	0.423032967852666	-2.7836636534380137	0.005374873950917665	0.14178141242519138	Btnl9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040289.9	34.40741105684718	-0.8639593459195812	0.4909335400234989	-1.7598295400192603	0.07843671286452171	0.5303166425024168	Hey1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040296.16	66.67251342374824	-0.4491416860083538	0.5289752680133649	-0.8490788004043431	0.3958374458699891	0.8249994215201434	Rigi	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040297.13	191.91968413447512	-0.0931123369514715	0.38101155554617683	-0.24438192384479196	0.8069350401182973	0.9602857181498206	Suco	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040302.18	42.77028057456365	-0.10549825534082881	0.4404261872012511	-0.23953674510417286	0.8106894071459037	0.9613103640858622	Rbm48	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040310.13	161.20346628747401	4.643287168747549	0.4657257262480227	9.970003603096561	2.0622135548045875e-23	4.9719968806338605e-20	Alx4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040312.15	14.915860727574996	-0.9542624768453294	0.8009236384766154	-1.1914525068336974	0.23347599061839297	0.7185481406445564	Cchcr1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040321.4	335.7493137165908	0.2941796193524453	0.3726469768857437	0.7894324591358296	0.4298592907789279	0.8449758966800507	Zfp770	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040322.11	14.056221071369523	-0.17491869390078832	0.7789400083694961	-0.22455990451297286	0.8223216597797707	NA	Slc25a24	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040325.17	418.19053594739796	-0.30739845396354903	0.3472991809726374	-0.8851113702677231	0.3760965675655887	0.8162022865238383	Dcaf1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040327.17	485.9791527794485	-0.25252193444480786	0.34955869453332505	-0.722402098399912	0.47004729715586835	0.8568890878138914	Cul9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040331.17	380.30017857915635	-0.3083537403311876	0.26783202618184987	-1.1512952529501634	0.24961078942637205	0.7289211996679118	Nsmce4a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040339.11	36.76252054745624	0.08496043054075032	0.53347115173148	0.15925965305714362	0.8734643071815039	0.9751648233342632	Fam102b	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040345.11	216.55859789340494	3.0561851772004873	0.49613760078134594	6.1599547633306395	7.27657273260199e-10	2.5799730673975583e-7	Arhgap9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040350.17	847.3108999639044	0.8979082998042395	0.2749957171350844	3.2651719421621594	0.001093976468711774	0.05052830011617025	Trim7	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040351.12	223.6089113185788	0.9325326022975288	0.4293173853768158	2.172128672308568	0.02984595884249406	0.36676150239170835	Ankib1	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040354.15	599.5608475224574	-0.5554523411516125	0.30668636449385567	-1.8111413008801724	0.07011898175889797	0.5181161401737754	Mars1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040356.17	400.59629951487574	0.004214810721756259	0.2823274483355513	0.014928802518509926	0.9880889813939374	0.998204678023988	Skiv2l	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040359.15	456.6567158708543	0.2379822330489224	0.4017156752319783	0.5924146049603244	0.5535729887179688	0.8843522898217749	Ufl1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040363.16	504.703144441309	-0.20610064111124873	0.3070658990974236	-0.6711935181244553	0.5020972573910728	0.8649855643155306	Bcor	protein_coding	NA	NA	NA	NA	mmu-miR-29b-3p,mmu-miR-29c-3p,mmu-miR-29a-3p	0.802658863490857	TRUE
ENSMUSG00000040365.15	294.59916354028707	0.23057077675927723	0.28899542685236757	0.7978353819317134	0.42496602584824433	0.8423494836092618	Trim41	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040370.14	811.5964368219934	0.12388081692190997	0.2265680187664122	0.5467709767530298	0.5845360849025826	0.895780421473528	Etfrf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040374.14	380.3466323355932	-0.1379142813312997	0.2583229675926236	-0.5338831564864612	0.5934223761301514	0.8999505276448578	Pex2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040383.17	387.8839330588051	0.301320666576843	0.28346340655208746	1.062996702967634	0.2877834465203892	0.7644842326582837	Aqr	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040385.8	3099.2459478892933	-0.2673153171902236	0.30481967822962597	-0.8769621395271283	0.38050720261643944	0.8179412138982128	Ppp1ca	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040387.17	103.88705433617662	-0.20527153011420102	0.33945209513467206	-0.6047142823872185	0.5453688566154575	0.8823702584855443	Klhl32	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040389.16	123.8550094671875	0.16008524926360562	0.4402065403500393	0.36365940664196067	0.7161123595366632	0.9395728732241505	Wdr47	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040390.14	281.0141706200439	-0.015948151974401498	0.25587021029993695	-0.06232906892797996	0.9503007798176544	0.9887706368428689	Map3k10	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040396.13	227.05784373022837	0.6075069679274507	0.3430450453917598	1.7709247694677346	0.07657321276925813	0.5290919314415092	Abhd13	protein_coding	NA	NA	NA	NA	mmu-miR-29c-3p,mmu-miR-29a-3p,mmu-miR-29b-3p	0.776320815791127	TRUE
ENSMUSG00000040407.19	838.614114326567	0.27668779096569823	0.35423422600722093	0.7810871187812836	0.43475125746794924	0.8449758966800507	Akap9	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040410.15	142.26459290132487	0.19135495612389725	0.33738433008086005	0.5671720321985187	0.5705973075454721	0.8895060833390233	Fbxl4	protein_coding	overlapping_locus	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040414.9	364.91471426477875	-0.24116408324341124	0.3090448161783016	-0.7803531093829221	0.43518306006095153	0.8449758966800507	Slc25a28	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040415.16	296.291199419044	-0.3215974391580494	0.31319341592336064	-1.0268333330377075	0.3044989506351557	0.7765464036189554	Dtx3	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040423.12	483.4418046844088	0.3570469298972386	0.4023659071690987	0.8873687445571418	0.37488040531899025	0.8161089923850311	Rc3h1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040430.19	835.0363803228968	-0.3674440133299399	0.32992704664601985	-1.113712916432014	0.2654023663068239	0.742153914597254	Pitpnc1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040433.17	642.8120636622639	0.9357929039655088	0.33238493761383714	2.815389020584042	0.004871822040768807	0.13378089909218216	Zbtb38	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040435.13	1782.9445351541938	-0.8948070564657996	0.4179355212066593	-2.1410170015755576	0.03227266703910751	0.3785352214906341	Ppp1r15a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040441.13	50.84404632574668	-1.094617198176507	0.45982654487670344	-2.380500235083241	0.017289150006712356	0.28233814613568575	Slc26a10	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040446.5	762.6665968810572	-0.24481892296985797	0.25229427296951284	-0.9703705125301905	0.3318618413785189	0.7920004205130469	Rprd1a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040447.16	52.03265967984776	-1.0766281149005636	0.4568959042746337	-2.356396949125238	0.01845318689058322	0.2942502221772232	Spns2	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040451.19	500.8575665022172	0.5436086884378786	0.26596903569617314	2.043879608071611	0.040965442125380454	0.4149784229252255	Sgms1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040455.18	137.51418027446823	0.6773730174985166	0.5063932907212039	1.3376421645196048	0.18101311261367956	0.6806495234122001	Usp45	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040459.12	539.2140398328016	-0.10009414863090607	0.2636910994632551	-0.37958865063951097	0.7042507868310208	0.9382129192871643	Arglu1	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040462.14	484.55134174374655	-0.09030571721852983	0.2962859616032441	-0.3047924266471255	0.7605242499222743	0.9504958479143726	Os9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040463.17	945.1438884780058	-0.09063751808328124	0.2181495475304066	-0.41548341084983365	0.6777880567963704	0.9300692144523671	Mybbp1a	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040464.16	224.052533148052	-0.1266059777915544	0.3377995615029005	-0.3747961578998891	0.7078120718943833	0.938460746103646	Gtpbp10	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040466.17	80.75642360266284	-0.8223035175988818	0.4916445310727086	-1.6725570318146639	0.09441453164943821	0.5551990365718933	Blvrb	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040472.16	210.65711425374082	-0.27195907733175595	0.3039902805823466	-0.8946308309948947	0.37098446503094934	0.8144371442857619	Rabggta	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040479.13	708.082166183856	-0.3399018195945945	0.32882573096610873	-1.0336837649412154	0.30128402530974907	0.7742440684521478	Dgkz	protein_coding	ncRNA_host	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040481.18	507.805874024443	0.17512922147361976	0.28179766055168365	0.621471523683923	0.5342894251052961	0.8766760438696536	Bptf	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040482.17	75.12963844081418	-0.20485877348887385	0.47543395818697565	-0.4308879707921669	0.666549830470075	0.9258358672302062	Dxo	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040483.16	33.02105954631639	0.1339917644562559	0.7015386767351547	0.19099697407964944	0.8485279638533961	0.9711814594197444	Xaf1	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040485.6	23.274819413752795	0.9266072076208719	0.6216447815314622	1.4905734515105475	0.1360735188010642	0.6220577433245463	Lrrc52	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040488.19	1025.3547585642164	-0.074477250821111	0.42907229148465525	-0.17357739546268158	0.8621975981318106	0.9727707970119145	Ltbp4	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040498.8	63.9406575586376	1.3019475085878658	0.5115814125639259	2.5449468581409374	0.010929437000079993	0.21423473664384443	Igsf23	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
ENSMUSG00000040502.6	75.16835155809761	-0.1795192770249695	0.4646312141005473	-0.38636938625075046	0.6992231194178518	0.937860496161015	Marchf9	protein_coding	NA	NA	NA	NA	NA	NA	FALSE
